id,title,cluster,bins
1f8vmp0,prototype quantum processor hits record 99.9% qubit fidelity in a major milestone | the achievement marks a way toward “fault-tolerant” quantum computing.,1,200
1f9jqt9,us aims new water-based battery to power gird-scale energy storage,1,200
1f9jubc,world’s 1st petahertz-frequency mixer advances ultra-fast communication tech | petahertz-frequency mixers would enable the transmission and processing of vastly larger amounts of information at many times higher speeds.,3,200
1f9tzvi,how the marine corps is testing a ‘narco-boat’ for resupply efforts,0,200
1fa1twv,scientists use food dye found in doritos to make see-through mice,1,200
1fabf6p,"mit’s new silk-cellulose water filter blocks stubborn forever chemicals, metals | the new silk-cellulose filter outperforms traditional materials in removing contaminants, with strong antimicrobial properties that prevent fouling.",3,200
1facruk,low-cost epr sensor on chip to boost quality control of food products,0,200
1faenle,"shapeshifting aircraft could be possible with new alloy that stretches 20 times | shape-shifting aircraft have remained a part of science-fiction for decades, not any more.",2,200
1fb4usb,us nuclear reactor breakthrough unravels plutonium oxide’s secrets at 3000 k | the research team employed an innovative method by suspending small samples of puo2 in a gas stream and then heating them with a laser.,1,200
1fbw0s6,"'modular' approach can help connect, control millions of qubits",0,200
1fcmmnx,china-us team creates plant-based nanoparticles to fight deadliest brain cancer | these nanoparticles are designed to penetrate the blood-brain barrier and target tumor cells directly.,1,200
1fcn9ma,"new muscle-powered robot leg promises more speed, energy savings",1,200
1fcpa68,"doctors have successfully operated on a pig – from 5,780 miles away | using a video game controller, surgeons in switzerland successfully performed an endoscopy on a pig in hong kong, paving the way for remote procedures in humans in areas where local expertise isn’t available.",3,200
1fd7dfi,newly discovered antibody protects against all covid-19 variants,0,200
1fde42d,"first-ever 3d metal printing in space achieved on iss | built with airbus, the metal 3d printer completed the first of four test shapes.",0,200
1fde58y,"japan starts removing melted nuclear fuel 13 years after fukushima disaster  | advanced robotic technology, including a fishing rod-like arm, is being used to extract hazardous material from fukushima’s reactors amid high radiation levels.",3,200
1fdfytm,princeton researchers bend dna strands with light to probe the genome,3,200
1fdh122,"new filtration material could remove long-lasting chemicals from water membranes based on natural silk and cellulose can remove many contaminants, including “forever chemicals” and heavy metals.",1,200
1fdj8bd,wireless system wavecore penetrates concrete walls without drilling | the system achieved a 4 gbps connection through a 12-inch concrete wall,1,200
1fe638g,why you should always be wary of insider threats: a disgruntled employee at a us industrial firm deleted backups and locked it admins out of workstations in a failed data extortion attempt,0,200
1fe85uv,polaris’ new mira prototype to fly with world’s 1st aerospike engine,1,200
1fe9ln0,"world’s strongest battery could extend ev range by 70%, make phones credit card-thin | the structural battery uses carbon fiber for its electrodes negating need for copper or aluminum, which add weight.",1,200
1ff0cht,new sugar-based polymer could help remove heavy metals from water,1,200
1ff0lvt,"solar device makes 20l drinking water a day from seawater with 93% efficiency | the new device converts 93% of sunlight into usable energy, producing 20 liters of fresh water per square meter daily, significantly improving upon traditional desalination methods.",1,200
1ffsme4,nature-inspired 'pyri' wildfire detector wins james dyson award,0,200
1ffvgbm,"tiny laser creates 180,000°f, 800 million times atmospheric pressure in cosmic simulation | in a series of precise measurements, the scientists varied the timing between the laser pulse and the x-rays passing through the target.",3,200
1fgkm47,"fluorescent nanomaterial to be used without lab, can transform forensics",4,200
1fhae9c,"co2 turned into fuel: japan’s scientists convert captured carbon into green fuel | the new electrochemical cell converts bicarbonate (from captured carbon) into formate, a potent green fuel.",2,200
1fhayyb,breakthrough edge state in atoms could lead to infinite energy sources,1,200
1fi0gog,"""golden lettuce"" genetically engineered to pack 30 times more vitamins",0,200
1fiwwnd,"engineers create powerful battery ‘fuel’ that stores energy even in low sun, wind | the team created a novel electrolyte, an acetamide and ε-caprolactam solvent, to aid in the battery’s energy storage and release.",1,200
1fix1ev,neuralink rival synchron achieves 1st alexa control via brain chip,4,200
1fj209n,"germany unveils solar roof tile that powers heat pumps as well as homes | each solar roof tile can generate 44 w of output, meaning just fives tiles can generate 200 w of power.",4,200
1fjizwz,nhs scientists find new blood group solving 50-year mystery,1,200
1fjnzjq,world-first adhd headband treats symptoms in 20 minutes per day,0,200
1fjrdu4,engineers create squid-inspired magnetic screen for encrypted displays,0,200
1fju3pm,transparent solar cell technology could allow smartphones and cars to self-charge | breakthrough in solar cell modularization paves way for commercial applications,1,200
1fkg9yi,"world’s largest ethanol-to-jet fuel plant finalized, 250mn gallon yearly output | the 60-acre facility will revolutionize the global aviation industry by providing a scalable supply of low-carbon jet fuel.",0,200
1fkjqih,solar fuels soon? researchers succeed in making ethylene from co2,1,200
1fkk8x5,"indestructible 5d memory crystals to store humanity’s genome for billions of years | these crystals can store up to 360 terabytes of data for billions of years, resisting degradation even in extreme temperatures.",0,200
1fkke4u,"hollow concrete mimics human bones for 5x better toughness | engineers have developed a new kind of concrete that promises more than 5 times the damage resistance of the usual stuff, by poking holes in its structure.",1,200
1fkmmcj,"scientists have demonstrated a new potential treatment for bone cancer | a bioactive glass laced with a toxic metal was able to kill up to 99% of the cancer without harming healthy cells, and could even help regrow healthy bone after.",1,200
1fl82k8,"molten salt battery can replace lithium devices, works in heat without catching fire | the high-temperature battery uses molten salt as the electrolyte.",1,200
1fl9xm6,"highly toxic gallium kills 'greedy' cancer cells with 99% accuracy, study says",1,200
1flae6f,"trash to tower: mit engineers 3d-print lego-like glass bricks as tough as concrete | the researchers used soda-lime glass, commonly found in glassblowing studios, to produce prototype bricks.",2,200
1flc1qq,world’s first antenna that turns glass windows into 5g towers unveiled in japan | wave antenna has no external presence and helps improve 5g coverage in urban areas.,2,200
1fm0m66,"defeating aids: mit reveals new vaccination method that could kill hiv in just two shots |  mit researchers found that the first dose primes the immune system, helping it generate a strong response to the second dose a week later.",1,200
1fm1y0m,nuclear fusion: ornl's method to identify new alloys for reactors,1,200
1fmofe0,researchers store entire human genome on ‘everlasting’ 5d memory crystal,1,200
1fnf9ov,"us to hit energy jackpot with 2,200 mw floating plant that will power 770,000 homes |  the total power capacity of approved projects is now over 15 gw, with more than 5 gw being installed and over 300 mw already working.",1,200
1fninkc,new gold nanoparticles offer a better way to analyze kidney health,1,200
1fnj024,red to rescue: scientists turn co2 into a powerful cancer-fighting compound | a new bacteria-based technology could help combat climate change while producing a valuable antioxidant.,1,200
1fo7f6j,openai ceo: we may have ai superintelligence in “a few thousand days”,4,200
1fo8krf,"10,000-year-old dna, oldest ever in south africa, shows country’s genetic consistency | researchers from south africa just successfully sequenced the genomes of 13 individuals that lived 1,300-10,000 years ago.",4,200
1fo9vxk,stretchy wearables can now heal themselves | korean breakthrough material opens up new path to biosensors and stimulators,1,200
1fobs7x,"new rebar-tying robot could speed up construction, ease worker strain",1,200
1foenle,horse kicks off production of powerful 1.2l hybrid engines for evs,0,200
1fp01j6,"""world-first"" indoor vertical farm to produce 4m pounds of berries a year",0,200
1fp0gdm,"new nasal spray offers 99.99% protection against flu, pneumonia, covid-19 | in treated mice, virus levels in the lungs dropped by more than 99.99%, with normal levels of inflammatory cells and cytokines observed, indicating effective protection against infection.",4,200
1fp37aw,"new fireproof fabric can defend ev batteries from 2,300°f flames",1,200
1fpsehd,"world’s largest waste-to-hydrogen plant unveiled, 30,000 tons yearly output |  hyundai engineering aims to contribute to sustainability by transforming plastic waste into hydrogen, accelerating the transition to a hydrogen society.",2,200
1fpt92t,"thermoelectric generator pulls energy from room temperature heat | scientists in japan have developed a new organic device that can harvest energy from heat. unlike other thermoelectric generators, this one works at room temperature without a heat gradient.",1,200
1fpup3q,project pele: us starts building unique 5mw mobile nuclear reactor,1,200
1fqkyk2,"scientists turn toothpaste into edible transistors for smart health tracking | copper phthalocyanine, known for its teeth-whitening properties, can also be used as a semiconductor material.",2,200
1fqlsrg,"breakthrough sun-powered tech pulls lithium from seawater, redefining energy | a membrane-free electrochemical cell separates lithium ions between brine and fresh water using iron-phosphate electrodes.",1,200
1frdh69,"iter: first 5,200-ton vacuum vessel built to contain plasma for fusion",3,200
1frh98p,meet lisa: the $1.6 billion space telescope that will redefine astronomy,0,200
1frrz4e,"robot hand can detach from arm, crawl over to objects, and pick them up",3,200
1fs2vw2,samsung unveils world’s first ultra-small solid-state battery,1,200
1fssrie,"knit wit: 1st-ever cat cap that measures brain activity without sedation | in a first, veterinary scientists have successfully scanned the brains of cats in a conscious state.",1,200
1fsui2r,uk explores world’s most powerful tidal turbine to unlock clean energy,1,200
1ftl54s,"hybrid energy raft could power 1,000 homes daily with wave, wind, solar | the power plant is a 38-meter raft with wind turbines and solar panels, generating about 1 mw with a 40% capacity factor.",1,200
1ftl70b,laser headband non-invasively ids stroke risk in real time | researchers have developed a wearable laser-based device that monitors brain blood flow changes and volume when a patient holds their breath.,1,200
1ftn34s,caltech's laser headset becomes 1st-ever device to predict stroke noninvasively,4,200
1fucu79,tiny robot convoy conducts successful endoscopic surgery in a medical first | the robotic convoy’s surgical efficacy was demonstrated using pig organs.,1,200
1fugro3,"lg’s 100x thinner-than-hair material cuts battery explosion risk in evs by 50% | srl allows electricity to flow normally unless the battery gets too hot, in which case it acts like a fuse to stop it.",4,200
1fv5dkt,"scientists have traced all 54.5 million connections in a fruit fly’s brain | by tracing every single connection between nerve cells in a single fruit fly’s brain, scientists have created the “connectome,” a tool that could help reveal how brains work.",1,200
1fv6amw,world’s 1st solar-powered fuel delivery truck runs 8 hours on sunshine,3,200
1fvwoy9,"mit’s star wars-inspired ‘tractor beam’ uses light to capture, manipulate cells | this device could be used to study dna, identify different types of cells, and explore the underlying causes of diseases.",1,200
1fvxu2p,new polymer membrane boosts solid-state ev batteries' performance,1,200
1fvysc4,"stronger, greener pvc developed through chemical bonding to end microplastic menace | researchers have found a way to electrically attach plasticizers directly to pvc molecules, creating a more stable and durable material through a process called “grafting.”",4,200
1fw1jbl,"scar-free healing: worm protein could revolutionize wound treatment | scientists found treated skin healed faster, even regenerating hair follicles by day 12.",1,200
1fwp39i,us: new tool could help power 22 million homes with marine renewable energy,1,200
1fxfow6,"wine powers new battery tech, could boost ev range, performance",1,200
1fxjcd1,pangolin-inspired robot poops tree seeds into holes it digs,2,200
1fy4w72,wi-fi goes long range on new wilo standard | the new approach could underpin agricultural sensor networks and smart cities,1,200
1fy5b1l,new paper-based sensor detects heart attack biomarkers in just 15 minutes | researchers have designed a paper-based vertical flow assay (vfa) to detect heart attack biomarkers.,4,200
1fy5dp0,"brainchip unveils microscopic npu that consumes less than 1 milliwatt of power | designed for wearables, smart home, and iot applications",4,200
1fy6aew,new metal-eating ‘bullet’ thrusters could power spacecraft for near-infinite range,1,200
1fyy13r,world’s 1st donor cell therapy helps 3 autoimmune disorder patients,3,200
1fyzxqs,"mussel-inspired sticky bacteria breaks down tough plastic waste faster | annually, the u.s. generates as much as 40 million tons of plastic waste.",3,200
1fz9bu0,four-legged robot learns to climb ladders,4,200
1fzpk1n,"scientists create 1st light-powered microrobot to swim through sticky mucus | the first light-driven, toroidal micro-robot capable of autonomous movement in viscous liquids has been designed.",4,200
1fzpohr,electrical stitches speed wound healing in rats | new sutures generate static electricity to mimic the body's natural electrical signals,3,200
1g02v71,nasa opened a $3m challenge for waste management in space!,0,200
1g0f66q,"robotic ‘finger’ could perform your next intimate physical exam  | researchers have developed an ultrasensitive, human-like robotic ‘finger’ capable of safely performing routine physical examinations like a medical doctor would. they say the ‘robodoctor’ could be seen in medical clinics soon.",4,200
1g0h2nq,us scientists turn waste streams into jet fuel that reduces carbon emissions by up to 70% | volatile fatty acids can play a critical role in decarbonizing the aviation industry.,2,200
1g0hb3o,"new octopus-inspired adhesive’s gripping power holds anything underwater | this new technology has potential applications in underwater salvage, and rescue operations.",1,200
1g0i9wn,lasers could take broadband where fiber optics can’t,2,200
1g0mqy3,"south korea unveils world’s 1st autonomous, amphibious robotic missile launcher",3,200
1g172r9,spider-man-inspired sticky silk fibers lift 80 times their weight | the first web-slinging technology in which a fluid material shot from a needle solidifies – and is strong enough to adhere to and pick up objects.,2,200
1g19dkw,stretchable solar cells retain 95% efficiency after 100 stretches,1,200
1g1bnrq,"us scientists shatter high-power uranium beam record, unlock new isotopes | a uranium beam striking a target undergoes fragmentation or fission, producing a range of rare, unstable isotopes with different numbers of neutrons.",1,200
1g1zh1q,soft robotics: how vine-like robots are transforming tumor treatment,3,200
1g2nc19,two people communicate in dreams: inception movie-styled sci-fi turned into reality | participants were sleeping at their homes when their brain waves and other polysomnographic data were tracked remotely by a specially developed apparatus,4,200
1g2yjyd,"researchers develop method to make sound waves travel in one direction only | the research has applications in various fields, including radar technology and signal routing",1,200
1g3f1bu,sodium batteries' commercialization gets boost with this novel method,1,200
1g435dl,cardiovascular breakthrough: nanoparticle therapy cuts plaque buildup in arteries | the new therapy works by identifying and attacking the specific areas of inflammation in the arteries.,3,200
1g45iiz,"'zerocal' cement production process takes co2 out of the equation | with 98% less co2 emissions than traditional methods by decomposing limestone – the key raw material involved in making cement – to access calcium oxide, aka lime, without releasing carbon dioxide in the process.",3,200
1g45kfu,"world’s first 100% silicon anode ev battery unveiled, charges in 8.5 minutes | prologium’s 100 percent silicon composite anode enhances energy density and fast-charging performance.",1,200
1g46xxx,new nanoparticle breakthrough targets fat absorption to combat obesity,1,200
1g4wnpa,"breakthrough eye scanner can detect diabetes, heart disease, alzheimer’s | eyes can be windows to our overall health.",4,200
1g4xbgk,florida hospital deploys $860k air-to-water generator in wake of hurricane milton | proves that air moisture capture can supplement emergency water supply,4,200
1g4xxk3,"western digital launches 32tb hard drive in sata and sas flavors, which is a new record for shingled magnetic recording-based drives — ultrastar dc hc690 delivers sequential performance up to 257 mib/s",4,200
1g4yped,prologium unveils 100% silicon composite anode ev battery at paris motor show,3,200
1g51mop,"first-ever human skin atlas provides ‘molecular recipe’ to build skin, heal scars | through this organoid, the researchers were able to study how immune cells, specifically macrophages, contribute to blood vessel formation.",1,200
1g5f5c0,"938 gbps: 6g testing hits 9000x 5g speed, could download 20+ movies in a second | the researchers achieved a 938 gbps transmission data rate with less than a 300 mhz gap between different rf and mm-wave bands.",2,200
1g5qb0l,us space force backs nuclear microreactor-powered rocket breakthrough,1,200
1g5qpzp,this eyewear offers a buckshot method to monitor health | emteq labs' sense glasses track food and facial expressions,4,200
1g6hszs,"write with heat, erase with light: new tech could revolutionize data storage",1,200
1g7833g,from fingertip to insight: tracking health with sweat-powered sensors,0,200
1g7bqas,"china’s chery unveils autonomous flying car, completes 50-mile test flight |  the flying car, named ‘land and air vehicle’, is designed without a steering wheel and comes with full autonomous driving capabilities",0,200
1g8lt7a,"handheld diagnostic that can isolate biomarkers for different diseases using sound waves, from a single drop of blood, in around an hour.",1,200
1g8maxi,"us’ laser facility to advance fusion research to achieve limitless energy | beyond fusion and basic science research, the atlas facility will also support interdisciplinary work into topics like medicine.",4,200
1g8mbpw,"china sets new world record with 800,000 times more magnetic field than earth’s | china’s record-breaking magnet sets the stage for developing reliable magnets capable of sustaining even stronger magnetic fields.",3,200
1g8o4up,world’s first hydrogen-powered wheel loader deployed in austria,1,200
1g9gwmv,"world’s largest alkaline electrolyzer will make 990 lbs of hydrogen per hour | according to shuangliang, the new device can pump out around 396 pounds of hydrogen gas per hour.",2,200
1g9hdn9,"‘electric plastic’ could open door to new generation of implants and wearable tech | self-assembling, biocompatible molecular ribbons can store energy and information",1,200
1g9iljv,scotland trials unique electric wallpapers to warm ‘oldest homes’ in world,0,200
1g9yb20,anthropic’s latest ai update can use a computer on its own,1,200
1ga62zk,my dead father is writing me notes again,0,200
1ga7vkc,nyu develops new drug that attacks cancer cells without harming healthy ones | the researchers say the new technique may lead to new ways to treat patients with some cancers with minimal side effects.,1,200
1ga81eq,"mercedes’ first eu plant to recycle 96% of batteries to power 50,000 new evs yearly | the facility processes 2,500 tonnes of batteries yearly, supplying recycled materials for over 50,000 new ev battery modules.",1,200
1ga9gjd,"mit engineers create solar-powered desalination system producing 5,000 liters of water daily | this could be a game-changer for inland communities where resources are scarce",1,200
1gaa894,australia: world-1st tech achieves 90% lithium recovery from deserts,2,200
1gayuar,"rare earth oxide coatings allow turbine engines to operate at record 3,300°f | the researchers created and tested new combinations of rare earth elements, such as yttrium, erbium, and ytterbium.",2,200
1gb1mgk,10 floors tall: china unveils world's most powerful hydraulic cylinder,4,200
1gb41fk,50 mins of no oxygen: liver helps revive dead pig’s brain after heart attack | the key to the experiment’s success lies in incorporating the liver into a life support system known as liver-assisted brain normothermic machine perfusion.,4,200
1gbqg92,"popular drug to end early pregnancies could also extend lifespan, scientists say | scientists say mifepristone, used in cancer and reproductive care, could pave the way for anti-aging treatments.",1,200
1gbtnkj,oxford creates world’s smallest biodegradable battery for medical use,1,200
1gd8ytf,"us develops portable device that extracts water from air using 50% less energy | the device uses special materials that change temperature when stretched or compressed, allowing it to cool the air and condense water vapor with minimal energy use.",1,200
1gdahxn,high-performance computing software scans a mega quantum detector,2,200
1gdl9zp,capturing carbon from the air just got easier,0,200
1gdzobv,gold extraction from e-waste gets 10 times more efficient with new sponge material | researchers developed a nanoscale cross-dimensional composite material via self-assembly of two-dimensional graphene oxide and one-dimensional chitosan macromolecules.,1,200
1geiha6,"mit’s new cancer therapy combines tumor destruction, chemo in single implant | the combination of phototherapy and chemotherapy could offer a more effective way to fight aggressive tumors.",1,200
1getptm,3d laser bioprinter designed for precise human tissue engineering,4,200
1gfkn0p,"scientists find co2-eating algae strain, could help in ocean decarbonization | this strain sinks easily in water, making it an excellent candidate for carbon sequestration projects and the bioproduction of valuable commodities.",2,200
1gflnk0,3.5 gw: world first artificial island can power 3 million homes,2,200
1gfobbs,"breakthrough light-harvesting photoswitch can store solar power for months | when heat is stored as chemical bonds, it can be retained for weeks and months without energy losses.",1,200
1gfop1o,the world's first ever electric hydrofoil ferry begins operations,1,200
1ggbp4p,"waste polystyrene patch generates static electricity from wind, could run acs | this energy harvesting is enabled by electrospinning alternating layers of small and large diameter polystyrene fibers.",1,200
1ggdtlc,rice physicists rewrite magnetism rules to boost quantum computers,2,200
1gghl7p,"powerful laser cuts 100mm steel underwater with ease for safer nuclear cleanup | even in simulated underwater conditions at depths up to 10 meters, kimm’s technology can use a powerful laser to cut through stainless steel",2,200
1gh2tbz,"power on the move: new silk thread tech turns clothes into electricity generators | this flexible, lightweight, and non-toxic material makes it ideal for wearable applications.",1,200
1gh4jg6,new plant plans to recycle 30% of us' retired solar panels in 2030,1,200
1gh4wtp,used tire-based solar desalination tech makes 3.67 liters of drinking water daily | the device generated 3.67 liters of fresh water each day during the test in halifax harbour.,1,200
1ghvn9j,"space debris tracking improved by 10,000x with breakthrough laser tech",1,200
1gik7bn,"us firm follows unique pulsed magnetic concept to achieve fusion for limitless energy | the company is using pulser modules, a small meter-scale fusion chamber, and centimeter-scale fuel containers for the critical process.",1,200
1gik8cw,"breakthrough material could help replace lithium cells, lead to potassium batteries | many of the highest-performing potassium-ion battery designs currently use cathodes made from prussian white.",1,200
1gimonz,robot retrieves 1st melted fuel sample from damaged fukushima reactor,3,200
1gjegsn,bidirectional charging ev batteries could help eu save over $23 billion a year,1,200
1gjgxyg,world’s first immortal lip cells created in a groundbreaking lab study | researchers from the university of bern achieve a significant first step in lip research by producing immortalized lip cells in the lab.,1,200
1gk4ika,world’s 1st cloned ferret gives birth to healthy kits in a conservation milestone | the introduction of genetic material from a cloned ferret aims to enhance genetic diversity and improve the species’ chances of survival.,4,200
1gk69w7,"90% in 15 mins: us firm’s new ev battery achieves higher charge with silicon anode | the ev battery is close to achieving 1,000 cycles and has also passed the military nail penetration test.",1,200
1gk6jpc,new high-speed 3d bioprinter uses acoustics to print human tissues,1,200
1gkyspt,"silicon-based ev batteries promise 2x range, improved safety, and fast charging",4,200
1gl1g6t,"europe’s record-breaking hyperloop hits 88-mile milestone at blazing 303 mph | tests hit a milestone, simulating an 88-mile hyperloop journey on a 7.3-mile track, reaching 303.4 mph, scaled to 25.3 mph in low-pressure tests.",0,200
1glp5jj,from trash to fuel: us scientist unlocks green hydrogen potential in plastic bottles | the research uses low-amount solvents acting as hydrogen sources to break down a specific class of plastics called condensation polymers.,2,200
1glq2sw,norwegian researchers develop energy-efficient co2 capture reactor,4,200
1gltvxj,advanced sensing tech can detect lung cancer in your exhaled breath,1,200
1gm7hna,security experts warn of new hacker strategy targeting windows drivers,4,200
1gmh026,"researchers develop low-cost system to detect wildfires within seconds of ignition | this system, called fireloc, could detect fires igniting from up to 3,000 feet away and accurately map wildfires to within 180 feet of their origin.",1,200
1gmhrb2,how nuclear power is shaping the future of commercial shipping,1,200
1gmkv33,"gluing proteins together kills cancer super selectively | scientists have demonstrated a creative new way to kill cancer cells effectively, with few side effects. gluing two particular proteins together tricks the tumors into destroying themselves.",1,200
1gmyyn9,ai helps robot dogs navigate the real world | four-legged robot dogs learned to perform new tricks by practising in a virtual platform that mimics real-world obstacles – a possible shortcut for training robots faster and more accurately,1,200
1gnd9hh,"waste oil turned into biodiesel in just 60 minutes, can power all types of vehicles | chemists have also claimed that the reaction can be completed in under an hour at a temperature lower than that required to boil water.",3,200
1gnpd51,us firm sets fusion plasma temperature record at 392 million degrees f,3,200
1go0xuj,lg's ev battery with six times more energy to power rivian r2,1,200
1go1r0p,"next-gen transparent semiconductor material could make electronics efficient, faster | the entirely synthetic material is both transparent and highly conductive, making it ideal for high-power electronics.",1,200
1go2egw,"groundbreaking laser tech enables faster, safer landmine detection",2,200
1gosc0p,"new stellarator design to boost fusion research, stays on all the time",4,200
1goupx8,"students’ unique humanoid robot achieves real-time human mimicry, teleoperation | the robot’s inverse kinematics system allows it to replicate human motions, improving its responsive and adaptive interaction with the environment.",1,200
1gpi588,"carpet waste makes concrete crack-proof, boosts strength by 40% — aussie engineers | the new technique significantly reduced early-age concrete cracking by up to 30%.",1,200
1gpjcqw,"breakthrough robot nails surgery like a human doctor after watching videos | the model can quickly train robots for diverse surgeries, from basic tasks to full procedures, advancing robotic medical capabilities.",1,200
1gpkd1k,"super-strong magnetic muscles lift 1,000 times their weight with ease",0,200
1gqca2j,"superhuman vision lets robots see through walls, smoke with new lidar-like eyes | ai-powered panoradar turns radio waves into 3d views, offering robots lidar-like vision at lower cost.",4,200
1gqdgbq,torso: new creepy humanoid robot with water-powered muscles unveiled | the humanoid’s hydraulic system pumps water to achieve the flex to activate its artificial muscles.,1,200
1gqdnyv,beetle-inspired robots roll objects with new neural control system,1,200
1gr3dkv,"fatbergs fighter: new self-healing zinc coating cuts sewer clogging by 30% | in lab tests, the coated concrete showed a 30% reduction in fat, oil, and grease buildup.",2,200
1gr5pai,new microreactor converts co2 to methanol with renewable energy,1,200
1grv3rt,"finland’s 100mw sand battery turns 2,000 tons of fireplace waste into power | in terms of size, this unique battery will have a height of about 13 meters and a width of roughly 15 meters.",1,200
1grwr8n,wave-busting tech from edinburgh keeps robots steady in stormy waters,1,200
1gsnsd2,electro-biodiesel: scientists make 45x more efficient fuel from co2,1,200
1gte1hg,iter receives hyundai-made vacuum vessel to house nuclear reactions,2,200
1gti13c,scientists make first mechanical qubit,1,200
1gu4lnm,"china’s 3 gw solar plant with nearly 6,000,000 panels to power millions of homes | with nearly 6 million panels, the project will prevent release of 4.7 million tons of co2 every year.",3,200
1gu5599,robot dog bert moves faster using new energy-efficient movement tech,1,200
1gudeus,"revolutionary membrane tech separates 97% oil from water with 99.9% purity | researchers in china have unveiled a new, highly effective technique for separating oil and water mixtures.",1,200
1guwcq8,tethered robots could turn moon’s lava tubes into future astronaut homes | the researchers put this system to the test in the harsh volcanic landscapes of lanzarote island in the atlantic ocean.,1,200
1guxo1z,mit spinout uses engines to turn trash gas into green fuel factories,4,200
1guz7z1,422-million-year-old ancient animal cell helps scientists create a mouse | the team uncovered that choanoflagellates possess versions of the sox and pou genes—key drivers of pluripotency.,3,200
1gv7sdh,"niantic uses pokémon go player data to build ai navigation system. visual scans of the world have helped niantic build what it calls a ""large geospatial model.""",1,200
1gve1wk,scientists identify tomato genes to tweak for sweeter fruit,4,200
1gvnw6q,"new 3d bioprinter could build replicas of human organs, offering a boost for drug discovery | the invention uses light, sound and bubbles to quickly create copies of soft tissue that might one day support testing individualized therapies for cancer and other diseases",1,200
1gvpxi0,"uk scientists extend solar cell life by stunning 66%, boost efficiency by 23% | to enhance the performance of lead-tin perovskite cells, the team investigated the role of the hole transport layer, a crucial component in solar cell function.",1,200
1gvq5j4,princeton achieves 10x reduction in tritium needs for nuclear fusion,3,200
1gvqhog,microsoft and atom computing combine for quantum error correction demo,4,200
1gwek8q,no more injections: mit develop capsule that delivers drugs straight to the gut | this capsule is designed to release drugs directly into the stomach wall or other organs in the digestive tract.,0,200
1gwgrar,space-age material to boost next-gen modular nuclear fusion reactors,1,200
1gwia4j,chemists use light to break down pfas at room temperature | chemists have illustrated how an led light-based photocatalytic system can break the carbon-fluorine bonds in pfas.,3,200
1gx581m,"us deploys first-ever autonomous robotic cameras in stratosphere nationwide | the swift robots offer enhanced resolution capabilities of 7 centimeters, which match or surpass traditional aerial survey quality.",4,200
1gx7iyv,"bite of hope: malaria vaccine delivered by gene-edited mosquito kills infection by 89% | this technique gave the immune system a powerful boost, shielding people from the disease.",2,200
1gx8c5v,"new solar cell coating triples efficiency, stability, conversion rate",1,200
1gxmqb6,us deploys first-ever autonomous robotic cameras in stratosphere nationwide,3,200
1gxy33o,"this new, yellow powder quickly pulls carbon dioxide from the air. scientists say just 200 grams of the porous material, known as a covalent organic framework, is called cof-999, could capture 44 pounds of the greenhouse gas per year—the same as a large tree",1,200
1gxzucv,new heat-to-electricity tech beats battery storage with 60% efficiency,1,200
1gyr6gl,"""... jet engines shouldn’t be possible"" “the air coming in is hotter than the melting point of the metal underneath... to get around this problem heat-resistant ceramic coatings are applied to the engine blades. now researchers are developing stronger coatings allowing the engines to run even hotter",2,200
1gyukb6,"a reaction that only measured protons detected neutrons for the first time | for the last 10 years, scientists have been working on a neutron detector. finally, they tested it, and it worked like magic.",2,200
1gzh4xb,"engineers turn rotten seaweed into car fuel, aim to cut 14 million-ton of co2 | seaweed is showing up on caribbean beaches and cleaning up costs are in millions of dollars. but this waste can be turned into precious fuels.",0,200
1gzjrst,"boom supersonic xb-1 jet hits 25,040 feet in record-setting flight",0,200
1h0c9tj,"to design better water filters, mit engineers look to manta rays. new research shows the filter-feeders strike a natural balance between permeability and selectivity that could inform design of water treatment systems.",1,200
1h0cre8,scientists use sunlight to break the toughest plastic to recycle,1,200
1h12sn1,researchers develop rare earth-free high power electric motors using copper | using copper coils instead of rare earth materials in the motor’s rotating part is much more accessible.,1,200
1h14xgc,japan’s superalloys withstand 1112°f test to protect nuclear fusion reactors,2,200
1h1u9dd,"gold-based drug slows cancer tumor growth by 82%, outperforms chemotherapy | gold’s unique properties make it ideal for medical applications, as it is highly stable and unreactive, which also explains its common use in jewelry and coins.",1,200
1h1w4xn,"robot balloons soar 85,000 ft, map nyc-sized areas with 0 emissions",3,200
1h2mxra,korea’s artificial sun switched on to target tungsten impurities,0,200
1h3dnxy,uk unveils world's 1st ai-designed urban wind turbine with 7x efficiency,3,200
1h444kn,world first: scientists convert heat into electricity using tungsten disilicide,1,200
1h4ujrh,plasma compression breakthrough: general fusion hits 600 million neutrons per second | general fusion demonstrated the viability of a stable fusion process using its mtf approach.,4,200
1h4vl96,"scientists make wood glow with 2,400-year-old honey fungus in a scientific adventure | the biohybrid of fungus and wood, developed in the lab, produces green light after being incubated for three months, with plans to increase its luminosity further.",4,200
1h4vn07,"world’s largest co2 heat pump with 70mw capacity begins operation to power 25,000 homes",3,200
1h4zvjw,interestingengineering has been banned,0,200
1h5ng2l,ai dash cams give wake-up calls to drowsy drivers | innovative tech detects driver fatigue and signals them to take a break,2,200
1h5qkfp,electronic ‘tattoos’ offer an alternative to electrodes for brain monitoring | a spray-on ink detects electrical activity in the brain for hours,4,200
1h66avu,licking this “lollipop” will let you taste virtual flavors,0,200
